gene_ID,9239-ZC-0007_S1_control,9239-ZC-0008_S1_control,9239-ZC-0009_S1_control,9239-ZC-0010_S1_KCTie2,9239-ZC-0011_S1_KCTie2,9239-ZC-0012_S1_KCTie2
ENSMUSG00000103313,180.69,133.794,132.592,109.918,72.5215,159.684
ENSMUSG00000103317,27.3136,26.4284,13.5298,19.985,28.3417,11.7949
ENSMUSG00000103320,357.178,387.341,450.543,325.312,351.771,336.607
ENSMUSG00000103324,42.0209,39.6425,46.0014,29.9775,38.3447,46.2721
ENSMUSG00000103332,84.6672,69.2358,86.5297,110.129,62.9358,55.8865
ENSMUSG00000103343,36.7683,56.1603,74.414,42.1906,39.1783,50.8086
ENSMUSG00000103348,36.7683,33.0354,33.8245,28.8672,31.6761,37.1992
ENSMUSG00000103360,28.3641,28.906,31.1186,19.985,14.1709,29.9408
ENSMUSG00000103373,159.679,146.182,204.3,141.005,160.881,146.982
ENSMUSG00000103382,237.418,201.516,301.715,208.732,207.561,189.625
ENSMUSG00000103388,32.5662,38.8166,43.2954,26.6467,40.0119,28.1262
ENSMUSG00000103391,55.6777,71.0262,64.9431,49.9625,53.3491,78.0275
ENSMUSG00000103392,18.4309,26.5015,18.5361,8.35967,20.1059,17.3077
ENSMUSG00000103400,43.3102,33.4705,32.8724,43.4566,38.009,50.9538
ENSMUSG00000103401,28.3641,22.2989,48.7073,21.0953,50.8484,22.6824
ENSMUSG00000103403,31.5157,20.6472,28.4126,39.97,34.1768,31.7554
ENSMUSG00000103409,64.0033,76.2444,35.1427,41.3513,45.4929,43.1345
ENSMUSG00000103421,140.729,167.334,151.031,226.657,226.309,152.709
ENSMUSG00000103422,37.8188,23.9507,33.8245,28.8672,33.3432,28.1262
ENSMUSG00000103427,84.0418,77.6333,81.1789,87.712,69.1872,67.14
ENSMUSG00000103432,142.871,136.271,115.003,127.682,118.368,131.558
ENSMUSG00000103436,62.8231,47.6625,59.5732,44.8838,83.6014,50.4121
ENSMUSG00000103443,40.9704,36.339,51.4133,41.0803,29.1753,40.8284
ENSMUSG00000103467,18.9094,24.7766,14.8828,18.8747,40.0119,8.16567
ENSMUSG00000103472,139.5,159.703,144.175,167.829,182.207,197.557
ENSMUSG00000103485,37.8188,53.6826,74.414,54.4037,57.517,50.8086
ENSMUSG00000103493,42.0209,46.2496,51.4133,43.3009,54.1827,55.3451
ENSMUSG00000103495,65.1324,59.4638,59.5312,48.8523,49.1812,54.4378
ENSMUSG00000103505,66.1829,78.4592,67.649,67.727,67.52,75.3057
ENSMUSG00000103506,31.5157,28.0801,46.0014,27.757,35.0104,35.3846
ENSMUSG00000103507,87.1933,80.9368,75.7669,86.6017,68.3536,93.4516
ENSMUSG00000103509,214.307,228.77,209.712,204.291,223.4,197.791
ENSMUSG00000103520,28.3641,46.2496,36.5305,28.8672,27.5081,22.6824
ENSMUSG00000103522,36.7683,35.5131,23.0007,17.7645,29.1753,39.0138
ENSMUSG00000103525,46.223,37.9908,37.8835,31.0878,32.5096,34.4773
ENSMUSG00000103553,80.8902,47.9014,51.4133,44.4112,35.844,40.8284
ENSMUSG00000103558,23.1115,41.2943,32.4715,47.742,45.8469,45.3649
ENSMUSG00000103560,27.3136,34.6872,6.7649,37.7495,19.1723,23.5897
ENSMUSG00000103567,192.906,180.681,139.968,187.182,167.813,164.141
ENSMUSG00000103569,34.6672,64.4191,41.9424,63.2859,60.8514,58.9743
ENSMUSG00000103572,56.7282,44.5979,54.1192,58.8448,49.1812,52.6232
ENSMUSG00000103577,66.1829,92.4992,71.708,73.2784,75.0222,107.061
ENSMUSG00000103585,197.039,218.064,149.453,250.316,235.735,251.681
ENSMUSG00000103591,89.2944,70.2003,85.2378,84.3812,84.1916,92.5443
ENSMUSG00000103593,190.144,167.655,202.947,234.269,180.887,146.982
ENSMUSG00000103599,109.254,56.9861,54.1192,56.6242,45.0133,75.3057
ENSMUSG00000103611,49.3745,49.5532,50.0603,56.6242,40.0119,45.3649
ENSMUSG00000103614,43.0714,54.5085,40.5894,28.8672,51.682,40.8284
ENSMUSG00000103621,63.0313,71.8521,77.1199,75.499,92.5274,55.3451
ENSMUSG00000103622,55.5388,46.7613,52.9179,53.7915,60.7859,57.5363
ENSMUSG00000103624,66.1829,71.0262,37.8835,49.9625,55.8499,55.3451
ENSMUSG00000103636,24.162,44.5979,37.8835,45.5214,36.6775,33.57
ENSMUSG00000103642,40.9704,68.5485,62.2371,61.0653,93.361,68.0473
ENSMUSG00000103649,14.7073,26.4284,16.2358,18.8747,22.5067,20.8678
ENSMUSG00000103653,709.385,785.615,642.461,544.885,559.455,744.467
ENSMUSG00000103656,45.1724,52.0308,35.1775,29.9775,48.3477,48.0867
ENSMUSG00000103657,123.962,108.191,106.885,103.256,116.701,114.319
ENSMUSG00000103658,40.9704,38.8166,31.1186,25.5364,19.1723,23.5897
ENSMUSG00000103672,288.894,264.284,313.892,295.334,315.093,260.394
ENSMUSG00000103676,18.721,30.5299,9.47087,12.2131,8.88338,10.761
ENSMUSG00000103677,83.3201,111.428,84.4587,119.949,98.1648,104.49
ENSMUSG00000103693,134.467,121.405,144.769,94.3737,133.373,114.319
ENSMUSG00000103696,216.408,219.686,161.005,175.424,115.868,147.889
ENSMUSG00000103697,175.288,173.566,191.563,136.851,146.72,188.477
ENSMUSG00000103703,29.4146,40.4684,32.4715,41.0803,32.5096,36.2919
ENSMUSG00000103706,315.157,253.547,278.714,234.269,253.408,236.805
ENSMUSG00000103711,112.406,133.794,108.238,73.2784,70.0207,67.14
ENSMUSG00000103715,20.165,44.4347,26.2941,35.1722,31.3472,23.3633
ENSMUSG00000103720,160.73,177.153,125.151,146.002,155.046,87.1005
ENSMUSG00000103722,50.4251,80.9368,44.6484,36.6392,61.6849,55.3451
ENSMUSG00000103732,86.1428,104.888,105.533,54.4037,102.53,105.246
ENSMUSG00000103734,25.2125,33.0354,36.5305,46.6317,28.3417,29.0335
ENSMUSG00000103735,64.1857,67.9566,60.7815,78.0487,79.9856,58.5812
ENSMUSG00000103738,149.174,175.088,158.299,138.785,184.221,157.87
ENSMUSG00000103739,109.254,104.888,117.709,113.248,90.0267,103.432
ENSMUSG00000103747,49.3745,67.7227,44.6484,39.97,40.0119,48.994
ENSMUSG00000103749,237.452,209.498,259.253,292.814,223.377,196.246
ENSMUSG00000103756,172.286,136.271,159.652,143.226,161.715,140.631
ENSMUSG00000103763,71.4355,49.5532,74.414,55.5139,60.8514,68.0473
ENSMUSG00000103765,21.0104,22.2989,41.9424,15.5439,13.3373,18.1459
ENSMUSG00000103772,143.922,135.445,123.121,97.7045,125.871,97.0808
ENSMUSG00000103780,340.369,353.479,334.186,273.129,298.422,261.302
ENSMUSG00000103783,51.4756,54.5085,52.7663,62.1756,45.0133,71.6765
ENSMUSG00000103791,23.1115,24.7766,14.8828,21.0953,39.1783,14.5168
ENSMUSG00000103793,96.5657,147.408,146.874,203.471,167.958,168.284
ENSMUSG00000103805,40.9704,54.5085,44.6484,39.97,41.679,50.8086
ENSMUSG00000103808,77.7386,71.0262,59.5312,44.4112,59.1842,63.5108
ENSMUSG00000103818,54.6271,29.7319,48.7073,38.8598,45.0133,35.3846
ENSMUSG00000103821,47.2735,48.7273,35.1775,25.5364,40.8454,24.497
ENSMUSG00000103823,148.54,149.837,90.0313,88.8899,120.128,114.605
ENSMUSG00000103839,44.1219,54.5085,55.4722,36.6392,41.679,48.994
ENSMUSG00000103847,120.061,127.284,113.196,133.505,107.339,126.412
ENSMUSG00000103851,70.385,79.2851,73.061,69.9476,80.8573,89.8224
ENSMUSG00000103854,39.9198,32.2096,44.6484,38.8598,40.0119,42.643
ENSMUSG00000103864,62.0838,32.1707,59.1072,52.4002,45.2715,53.0693
ENSMUSG00000103867,98.7491,134.619,120.415,81.0504,98.3625,122.485
ENSMUSG00000103869,201.7,159.396,262.478,154.329,223.4,210.493
ENSMUSG00000103870,34.6672,32.2096,37.8835,42.1906,42.5126,39.0138
ENSMUSG00000103885,24.6756,27.0314,32.1914,36.8079,30.2273,29.644
ENSMUSG00000103897,153.998,186.648,120.858,235.62,199.963,195.95
ENSMUSG00000103898,51.4756,66.8968,86.5908,76.6092,61.6849,89.8224
ENSMUSG00000103899,120.81,87.5439,116.356,117.69,88.3595,77.1202
ENSMUSG00000103901,82.9912,64.4191,58.1782,66.6167,53.3491,93.4516
ENSMUSG00000103906,149.174,136.271,120.415,150.998,115.868,161.499
ENSMUSG00000103916,59.4242,77.9427,42.5716,45.1836,55.4603,46.7758
ENSMUSG00000103921,30.2301,36.6154,29.2043,20.7574,15.3472,38.1914
ENSMUSG00000103922,391.403,381.087,363.376,363.317,380.696,401.108
ENSMUSG00000103928,183.841,167.655,221.889,177.645,157.547,179.645
ENSMUSG00000103932,38.8693,37.9908,25.7066,29.9775,36.6775,27.2189
ENSMUSG00000103937,143.922,126.361,147.475,98.8148,124.203,140.631
ENSMUSG00000103945,35.7178,30.5578,25.7066,36.6392,31.6761,39.0138
ENSMUSG00000103948,36.5437,28.7938,38.764,54.93,34.8315,32.8762
ENSMUSG00000103951,64.0818,69.3744,51.4133,41.0803,43.3462,32.6627
ENSMUSG00000103953,38.199,36.6369,46.65,27.757,49.1645,17.2386
ENSMUSG00000103961,174.387,176.74,186.711,179.865,159.214,148.797
ENSMUSG00000103970,15.8322,26.2011,34.5896,30.6258,27.5002,11.5526
ENSMUSG00000103973,33.6167,9.91063,13.5298,15.5439,20.8395,8.16567
ENSMUSG00000103976,153.376,209.775,212.418,164.321,188.389,215.937
ENSMUSG00000103983,182.791,180.869,192.123,192.078,167.55,208.678
ENSMUSG00000103984,49.3745,66.0709,97.4146,69.9476,86.6924,65.3254
ENSMUSG00000103992,19.9599,28.0801,17.5888,15.5439,16.6716,20.8678
ENSMUSG00000103996,22.061,10.7365,27.0596,9.99251,13.3373,31.7554
ENSMUSG00000103998,32.3449,59.3756,61.1409,57.4333,55.5806,54.4551
ENSMUSG00000104002,21.1393,30.998,37.3608,37.5115,16.6716,39.7559
ENSMUSG00000104010,28.3641,29.7319,32.4715,51.0728,28.3417,31.7554
ENSMUSG00000104012,91.3954,102.41,97.4146,93.2634,130.872,92.5443
ENSMUSG00000104018,33.6167,27.2542,37.8835,36.6392,36.6775,36.2919
ENSMUSG00000104020,50.4251,38.8166,52.7663,23.3159,35.844,37.1992
ENSMUSG00000104026,135.517,102.41,108.238,109.918,99.1961,108.876
ENSMUSG00000104030,297.298,306.404,308.48,326.422,244.239,274.911
ENSMUSG00000104037,38.8693,50.3791,79.8259,55.5139,59.1842,43.5503
ENSMUSG00000104040,41.0863,73.7464,51.4133,45.5214,50.8484,59.0241
ENSMUSG00000104044,71.4355,52.0308,59.5312,65.5064,76.6894,61.6962
ENSMUSG00000104052,45.1724,48.7273,37.8835,35.5289,38.3447,45.3649
ENSMUSG00000104053,74.5871,47.0755,83.8848,49.9625,59.1842,59.8816
ENSMUSG00000104060,46.223,41.2943,43.2954,45.5214,59.1842,40.8284
ENSMUSG00000104061,80.8902,94.151,79.8259,87.712,60.0178,95.2662
ENSMUSG00000104063,218.041,199.983,197.299,289.414,215.695,247.656
ENSMUSG00000104064,80.8902,51.2049,129.886,67.727,60.0178,35.3846
ENSMUSG00000104078,34.6672,21.473,25.7066,23.3159,20.0059,29.9408
ENSMUSG00000104079,63.0313,85.8922,71.708,74.3887,80.0237,66.2327
ENSMUSG00000104094,120.81,132.968,179.946,163.211,174.218,162.406
ENSMUSG00000104095,94.547,95.8028,92.0027,83.2709,100.03,137.002
ENSMUSG00000104103,121.066,106.24,119.64,145.806,112.573,137.46
ENSMUSG00000104107,27.3136,44.5979,29.7656,34.4186,25.841,36.2919
ENSMUSG00000104108,18.9094,13.2142,23.0007,21.0953,19.1723,29.0335
ENSMUSG00000104114,205.902,212.253,258.419,176.534,170.05,169.665
ENSMUSG00000104116,321.46,291.103,237.924,275.953,254.888,249.336
ENSMUSG00000104117,98.7491,80.111,96.0616,71.0578,70.8543,83.4713
ENSMUSG00000104118,71.4355,71.0262,64.9431,82.1606,50.8484,55.3451
ENSMUSG00000104121,48.324,25.6025,32.4715,23.3159,33.3432,34.4773
ENSMUSG00000104125,56.7282,82.5886,79.8259,62.1756,90.0267,75.3057
ENSMUSG00000104126,78.7509,74.9936,46.3118,58.1011,58.1837,81.3877
ENSMUSG00000104136,36.7683,47.0755,44.6484,55.5139,49.1812,33.57
ENSMUSG00000104140,54.6271,79.2851,79.8259,72.1681,95.0282,69.8619
ENSMUSG00000104145,31.5157,51.2049,39.2364,27.757,52.5156,39.9211
ENSMUSG00000104149,37.8188,31.3837,36.5305,11.1028,9.16938,20.8678
ENSMUSG00000104150,48.324,39.6425,47.3543,36.6392,42.5126,29.9408
ENSMUSG00000104156,344.278,317.377,394.279,348.767,301.293,344.161
ENSMUSG00000104164,42.0209,41.2943,55.4722,28.8672,34.1768,31.7554
ENSMUSG00000104170,74.5871,69.3744,48.7073,57.7345,50.8484,68.9546
ENSMUSG00000104189,13.6568,36.339,50.0603,26.6467,43.3462,25.4043
ENSMUSG00000104195,13.3137,32.4595,13.5545,20.2292,11.6861,11.1462
ENSMUSG00000104204,57.8413,37.135,29.4801,32.4073,47.7263,67.971
ENSMUSG00000104214,97.6986,91.6734,90.6497,85.4915,80.0237,64.4181
ENSMUSG00000104217,8.40365,30.5276,6.79847,3.04435,19.1528,4.47668
ENSMUSG00000104218,80.2315,58.5552,50.6467,44.0091,49.9114,64.7701
ENSMUSG00000104222,184.109,173.062,171.088,189.365,146.659,185.118
ENSMUSG00000104235,178.589,166.003,182.652,177.645,172.551,164.221
ENSMUSG00000104239,32.5662,33.8613,36.5305,24.4261,20.8395,36.2919
ENSMUSG00000104245,105.052,80.111,96.0616,81.0504,79.1901,89.8224
ENSMUSG00000104253,23.1115,27.2542,33.8245,35.5289,27.5081,31.7554
ENSMUSG00000104262,36.7683,59.4638,37.8835,42.1906,39.1783,61.6962
ENSMUSG00000104273,111.355,121.405,113.65,139.895,110.866,107.061
ENSMUSG00000104280,50.1718,46.7457,42.0562,53.125,46.05,41.6761
ENSMUSG00000104291,30.4651,26.4284,25.7066,26.6467,32.5096,38.1065
ENSMUSG00000104292,101.901,114.798,106.885,131.013,113.367,86.1932
ENSMUSG00000104293,142.871,162.7,142.063,114.359,120.036,121.578
ENSMUSG00000104309,228.842,214.607,235.056,219.387,191.149,195.181
ENSMUSG00000104315,88.2439,133.794,110.944,76.6092,86.6924,97.0808
ENSMUSG00000104316,16.8084,31.3837,16.2358,25.5364,17.5052,26.3116
ENSMUSG00000104324,258.428,212.253,293.597,255.364,265.912,245.878
ENSMUSG00000104325,30.4651,45.4237,28.4126,31.0878,34.1768,32.6627
ENSMUSG00000104339,240.57,275.846,193.476,219.835,232.569,201.42
ENSMUSG00000104344,120.226,129.404,154.007,151.529,119.41,116.317
ENSMUSG00000104346,105.895,113.073,88.2337,109.814,86.4432,77.7609
ENSMUSG00000104358,84.0418,94.9769,110.944,79.9401,88.3595,100.71
ENSMUSG00000104369,465.381,482.318,450.543,394.149,412.622,381.972
ENSMUSG00000104371,54.6271,54.5085,20.2947,46.6317,29.5921,16.3313
ENSMUSG00000104375,405.502,317.14,611.547,49.9625,65.0193,274.911
ENSMUSG00000104378,61.9808,147.834,119.062,88.8223,110.033,105.246
ENSMUSG00000104379,50.0693,55.3793,81.2016,64.4991,40.2332,43.5894
ENSMUSG00000104383,80.8902,46.2496,62.2371,57.7345,46.6805,48.994
ENSMUSG00000104388,461.179,445.153,380.188,366.392,310.925,295.779
ENSMUSG00000104392,148.124,124.709,102.827,109.918,120.036,148.797
ENSMUSG00000104394,150.225,156.092,147.475,128.792,110.866,192.347
ENSMUSG00000104400,28.3641,38.8166,40.5894,22.2056,27.5081,33.57
ENSMUSG00000104402,38.8693,36.339,54.1192,61.0653,42.5126,45.3649
ENSMUSG00000104405,44.4952,37.5671,39.1395,18.6446,29.7954,19.7665
ENSMUSG00000104406,40.9704,37.9908,44.6484,27.757,24.1738,43.5503
ENSMUSG00000104415,79.8397,141.227,98.7676,97.7045,100.03,112.505
ENSMUSG00000104420,10.5052,28.906,14.8828,7.77195,12.5037,5.44378
ENSMUSG00000104427,51.4756,51.2049,44.6484,52.1831,37.5111,43.5503
ENSMUSG00000104432,15.7578,28.0801,20.2947,18.8747,35.0104,23.5897
ENSMUSG00000104435,73.4992,86.684,74.1851,78.7643,88.4838,66.9245
ENSMUSG00000104436,88.2439,83.4145,86.5908,79.9401,75.0222,64.4181
ENSMUSG00000104443,74.2688,76.5083,87.9883,75.4425,93.6837,69.7915
ENSMUSG00000104445,651.164,646.669,579.068,790.518,873.242,681.29
ENSMUSG00000104449,60.9303,52.8567,50.0603,33.3084,40.8454,40.8284
ENSMUSG00000104453,47.0321,35.1925,45.6999,49.5515,34.1768,39.0964
ENSMUSG00000104459,343.521,272.542,292.244,209.843,254.242,315.739
ENSMUSG00000104466,82.9912,96.6287,94.7087,82.1606,101.697,58.9743
ENSMUSG00000104469,60.9303,94.151,60.8841,64.3962,64.1857,74.3984
ENSMUSG00000104476,24.162,18.9954,27.0596,25.5364,27.5081,18.1459
ENSMUSG00000104479,33.6167,28.906,28.4126,31.0878,23.3402,28.1262
ENSMUSG00000104485,51.4756,36.339,37.8835,51.0728,49.1812,40.8284
ENSMUSG00000104486,87.1933,98.2805,64.9431,87.712,75.0222,72.5838
ENSMUSG00000104496,167.787,179.622,183.678,142.383,144.294,152.133
ENSMUSG00000104501,70.385,131.316,78.4729,52.1831,79.1901,51.7159
ENSMUSG00000104503,188.043,252.721,211.065,212.063,189.223,176.016
ENSMUSG00000104512,33.0897,17.9873,23.2908,22.353,25.6589,19.6285
ENSMUSG00000104524,21.0104,28.0801,18.9417,32.1981,30.8425,11.7949
ENSMUSG00000104525,142.871,195.735,167.77,144.336,149.211,146.982
ENSMUSG00000104528,66.1829,47.0755,74.414,43.3009,51.682,65.3254
ENSMUSG00000104546,121.861,170.958,121.768,114.359,124.203,146.075
ENSMUSG00000104547,53.5766,49.5532,51.4133,55.5139,48.3477,48.0867
ENSMUSG00000104548,116.34,91.2449,95.6062,87.5389,105.481,74.9176
ENSMUSG00000104559,0.998849,52.3702,4.09279,9.4843,33.2961,26.0682
ENSMUSG00000104571,73.5365,73.5039,63.5901,68.8373,82.5244,62.6035
ENSMUSG00000104576,40.9704,51.2049,36.5305,24.4261,35.0104,34.4773
ENSMUSG00000104583,28.3641,28.0801,9.47087,26.6467,19.1723,19.9605
ENSMUSG00000104585,19.9599,18.9954,29.7656,18.8747,20.8395,29.0335
ENSMUSG00000104586,109.254,194.909,154.24,169.873,204.227,195.683
ENSMUSG00000104607,9.4547,21.473,29.7656,26.6467,27.5081,15.424
ENSMUSG00000104621,38.8693,35.1491,36.5305,42.1906,35.844,37.7867
ENSMUSG00000104623,18.6753,27.5392,24.8922,18.1019,26.6746,24.2258
ENSMUSG00000104625,19.9599,18.9954,28.4126,5.55139,25.841,13.6095
ENSMUSG00000104641,24.162,35.5131,13.5298,17.7645,33.3432,37.1992
ENSMUSG00000104642,41.7895,32.4911,38.2923,44.1505,53.6769,37.7599
ENSMUSG00000104664,43.0714,93.3251,66.2961,62.1756,80.0237,88.0078
ENSMUSG00000104676,58.8292,51.2049,43.2954,45.5214,42.5126,53.5305
ENSMUSG00000104684,24.162,49.5532,44.6484,23.3159,20.8395,40.8284
ENSMUSG00000104687,33.6167,33.0354,35.1775,23.3159,23.3402,18.1459
ENSMUSG00000104693,578.838,569.861,587.194,549.588,564.334,655.976
ENSMUSG00000104699,50.9422,72.612,69.646,72.2832,74.5317,75.3114
ENSMUSG00000104706,114.507,94.9769,104.18,104.366,94.1946,101.617
ENSMUSG00000104713,150.905,219.948,145.047,319.591,347.915,342.925
ENSMUSG00000104724,23.1115,47.9014,39.2364,36.6392,29.1753,46.2721
ENSMUSG00000104735,28.3641,52.0308,24.3537,33.3084,45.8469,52.6232
ENSMUSG00000104737,190.144,221.337,181.299,186.527,214.23,222.288
ENSMUSG00000104745,16.8084,25.6025,21.6477,24.4261,23.3402,10.8876
ENSMUSG00000104748,20.5945,24.6812,35.456,46.4565,19.9891,14.6041
ENSMUSG00000104761,19.9599,35.5131,41.9424,45.5214,20.8395,44.4576
ENSMUSG00000104795,18.9094,37.9908,17.5888,21.0953,15.838,15.424
ENSMUSG00000104799,30.4651,45.4237,32.4715,49.9625,35.0104,41.7357
ENSMUSG00000104802,410.731,429.61,431.258,391.251,342.168,384.045
ENSMUSG00000104814,108.204,150.311,85.2378,138.785,115.868,100.71
ENSMUSG00000104822,86.7525,73.1352,63.9541,67.2699,44.6222,74.4041
ENSMUSG00000104828,35.7178,51.2049,27.0596,38.8598,29.1753,44.4576
ENSMUSG00000104830,109.254,135.445,148.828,132.123,125.037,137.909
ENSMUSG00000104851,63.0313,86.718,44.6484,78.8298,63.3521,40.8284
ENSMUSG00000104852,44.1219,47.9014,37.8835,29.9775,37.5111,38.1065
ENSMUSG00000104872,28.3641,29.7319,27.0596,14.4336,31.6761,19.9605
ENSMUSG00000104874,23.1115,55.3344,28.4126,34.4186,15.0044,28.1262
ENSMUSG00000104877,12.6063,25.6025,16.2358,12.2131,17.5052,15.424
ENSMUSG00000104882,40.8324,38.4392,41.9424,35.346,36.5861,35.2162
ENSMUSG00000104887,31.5157,78.4592,33.8245,41.0803,54.1827,44.4576
ENSMUSG00000104891,26.2631,34.6872,46.0014,28.8672,28.3417,47.1794
ENSMUSG00000104894,60.9303,37.9908,47.3543,47.742,42.5126,58.067
ENSMUSG00000104903,34.6672,28.906,35.1775,48.8523,19.1723,29.0335
ENSMUSG00000104910,67.2334,79.2851,52.7663,66.6167,50.8484,54.4378
ENSMUSG00000104913,752.669,723.295,592.687,927.993,912.907,751.422
ENSMUSG00000104918,87.1933,90.8475,117.709,69.9476,61.6849,67.14
ENSMUSG00000104923,227.522,264.17,238.125,212.191,199.694,239.053
ENSMUSG00000104925,34.6672,52.0308,29.7656,33.3084,43.3462,37.1992
ENSMUSG00000104936,79.8397,78.4592,59.5312,87.712,46.6805,58.9743
ENSMUSG00000104943,28.3641,21.473,18.9417,38.8598,35.844,53.5305
ENSMUSG00000104945,68.2839,72.678,44.6484,44.4112,59.1842,42.643
ENSMUSG00000104947,34.6672,50.3791,29.7656,58.8448,64.1857,51.7159
ENSMUSG00000104950,316.246,287.036,311.186,273.48,262.178,304.437
ENSMUSG00000104951,31.5157,41.2943,21.6477,46.6317,24.1738,26.3116
ENSMUSG00000104960,172.286,123.057,132.592,136.564,127.538,122.485
ENSMUSG00000104965,32.5662,29.7319,31.1186,27.757,25.0074,34.4773
ENSMUSG00000104966,39.9198,50.3791,25.7066,45.5214,42.5126,32.6627
ENSMUSG00000104969,66.1829,68.5485,112.297,57.7345,47.5141,52.6232
ENSMUSG00000104973,87.1933,77.6333,59.5312,65.5064,61.6849,60.7889
ENSMUSG00000104983,64.0818,78.4592,85.2378,61.0653,59.1842,71.6765
ENSMUSG00000104990,64.0818,69.3744,67.649,95.484,70.0207,79.8421
ENSMUSG00000104999,105.052,147.834,138.004,133.233,117.535,109.783
ENSMUSG00000105031,38.8693,70.2003,74.414,82.1606,82.5244,51.7003
ENSMUSG00000105033,34.6672,33.0354,27.0596,25.5364,15.838,27.2189
ENSMUSG00000105042,28.3641,24.7766,13.5298,21.0953,18.3388,32.6627
ENSMUSG00000105055,60.1176,58.921,59.4303,74.5387,74.3525,89.6545
ENSMUSG00000105065,17.8589,28.0801,25.7066,23.3159,40.0119,29.0335
ENSMUSG00000105071,88.2439,62.7673,82.5318,68.8373,94.1946,57.1597
ENSMUSG00000105076,33.6167,45.4237,21.0596,23.9024,29.1634,52.3245
ENSMUSG00000105081,30.1796,19.2875,44.1295,24.1652,30.5233,37.9738
ENSMUSG00000105084,30.5936,32.3126,27.0877,30.1048,25.0544,34.7065
ENSMUSG00000105093,23.1115,33.8613,55.4722,36.6392,15.0044,37.1992
ENSMUSG00000105095,80.8902,99.9322,63.5901,84.3812,70.0207,88.0078
ENSMUSG00000105096,28.7301,50.2582,13.8956,24.4972,37.7628,52.9529
ENSMUSG00000105112,50.4251,29.7319,25.7066,38.8598,26.6746,34.4773
ENSMUSG00000105124,26.392,45.1823,46.0014,29.9775,26.8385,17.2386
ENSMUSG00000105135,141.82,147.008,151.534,92.1531,111.7,131.558
ENSMUSG00000105136,9.4547,26.4284,16.2358,18.8747,14.1709,12.7022
ENSMUSG00000105137,54.6271,58.6379,62.2371,37.7495,63.3521,53.5305
ENSMUSG00000105140,67.9755,52.5668,84.5983,81.171,58.9407,47.4798
ENSMUSG00000105161,19.9599,25.6025,31.1186,29.9775,31.6761,24.497
ENSMUSG00000105176,348.773,293.19,296.303,295.334,245.906,315.739
ENSMUSG00000105179,140.77,142.052,133.945,146.557,98.3625,138.816
ENSMUSG00000105184,43.0714,21.473,10.8238,21.0953,18.3388,31.7554
ENSMUSG00000105189,29.123,29.7694,21.7183,18.4805,12.9521,27.8546
ENSMUSG00000105192,35.7178,48.7273,36.5305,35.5289,42.5126,54.4378
ENSMUSG00000105195,13.6568,16.5177,17.5888,13.3233,9.16938,32.6627
ENSMUSG00000105198,52.5261,42.1202,36.5305,25.5364,41.679,32.6627
ENSMUSG00000105201,87.1933,66.0709,98.7676,86.6017,59.1842,67.14
ENSMUSG00000105212,13.6568,9.08475,10.8238,9.99251,34.1768,19.0532
ENSMUSG00000105229,26.2631,37.9908,18.9417,17.7645,17.5052,19.9605
ENSMUSG00000105263,307.837,273.588,232.476,292.335,335.401,326.545
ENSMUSG00000105264,40.9704,47.0755,50.0603,49.9625,87.5259,49.9013
ENSMUSG00000105272,107.153,111.495,116.356,93.2634,91.6938,108.876
ENSMUSG00000105282,56.7282,47.0755,75.7669,56.6242,55.0163,35.3846
ENSMUSG00000105289,43.0714,28.0801,25.7066,26.6467,57.517,49.9013
ENSMUSG00000105293,69.3345,60.2897,60.8841,49.9625,56.6835,58.067
ENSMUSG00000105304,117.658,113.146,131.239,107.697,82.5244,114.319
ENSMUSG00000105326,64.0818,75.1556,70.355,64.3962,62.5185,98.8954
ENSMUSG00000105340,259.757,268.842,290.127,232.4,227.32,204.325
ENSMUSG00000105341,35.7178,27.2542,37.8835,43.3009,35.0104,29.9408
ENSMUSG00000105345,26.2631,20.6472,20.2947,38.8598,30.8425,43.5503
ENSMUSG00000105347,22.061,27.2542,13.5298,31.0878,27.5081,27.2189
ENSMUSG00000105356,15.7578,27.2542,23.0007,13.3233,23.3402,16.3313
ENSMUSG00000105358,47.2735,67.7227,60.8841,54.4037,60.0178,58.9743
ENSMUSG00000105368,35.7178,53.6826,24.3537,25.5364,27.5081,40.8284
ENSMUSG00000105374,54.6271,44.5979,67.649,34.4186,45.8469,54.4378
ENSMUSG00000105378,52.5261,58.6379,37.8835,59.9551,44.1798,46.2721
ENSMUSG00000105388,686.41,667.949,622.409,697.452,716.24,744.991
ENSMUSG00000105402,263.681,287.408,293.597,190.968,233.402,261.301
ENSMUSG00000105403,27.7734,33.5888,26.6926,45.0013,51.109,38.6353
ENSMUSG00000105408,25.7299,30.4964,19.7055,25.3628,25.5068,19.2979
ENSMUSG00000105412,34.6672,49.5532,18.9417,33.3084,34.1768,27.2189
ENSMUSG00000105419,33.6167,21.473,28.4126,18.8747,26.6746,29.0335
ENSMUSG00000105434,316.207,374.126,349.069,293.114,292.587,352.031
ENSMUSG00000105442,79.8397,109.017,100.121,109.918,109.199,97.0808
ENSMUSG00000105449,182.791,193.257,188.064,157.66,180.887,175.108
ENSMUSG00000105452,77.7386,72.67,60.3707,84.1991,79.9911,65.3254
ENSMUSG00000105457,28.3641,44.5979,41.9424,42.1906,28.3417,23.5897
ENSMUSG00000105461,40.7412,41.4746,50.0603,32.1981,29.7577,33.232
